,Unnamed: 0,Temp,Humidity,Wind,Precipitation,Pressure
580,580,28.94,0.5,3.35,rain,1014.39
581,581,29.18,0.48,3.29,rain,1014.37
582,582,29.42,0.46,3.26,rain,1014.36
583,583,29.66,0.45,3.27,rain,1014.34
584,584,29.91,0.43,3.33,rain,1014.33
585,585,29.28,0.47,3.13,rain,1014.35
586,586,28.67,0.5,3.01,rain,1014.37
587,587,28.05,0.54,2.96,rain,1014.39
588,588,27.43,0.58,2.99,rain,1014.41
589,589,27.05,0.58,2.52,rain,1014.46
590,590,26.67,0.57,2.04,rain,1014.51
591,591,26.28,0.57,1.56,rain,1014.56
592,592,25.9,0.56,1.1,rain,1014.61
593,593,25.24,0.62,1.01,rain,1014.68
594,594,24.57,0.67,0.93,rain,1014.75
595,595,23.91,0.73,0.85,rain,1014.82
596,596,23.24,0.78,0.77,rain,1014.89
597,597,23.06,0.8,0.25,rain,1014.96
598,598,22.87,0.82,0.44,rain,1015.03
599,599,22.68,0.83,0.98,rain,1015.11
600,600,22.49,0.85,1.55,rain,1015.18
601,601,22.48,0.85,1.43,rain,1015.24
602,602,22.47,0.84,1.3,rain,1015.3
603,603,22.46,0.84,1.18,rain,1015.35
604,604,24.42,0.58,1.92,rain,1015.42
605,605,24.76,0.57,1.56,rain,1015.44
606,606,25.09,0.55,1.27,rain,1015.46
607,607,25.43,0.54,1.1,rain,1015.49
608,608,25.76,0.53,1.14,rain,1015.51
609,609,26.38,0.52,0.87,rain,1015.51
610,610,26.99,0.51,0.76,rain,1015.51
611,611,27.61,0.5,0.89,rain,1015.51
612,612,28.23,0.49,1.17,rain,1015.5
613,613,28.7,0.47,1.33,rain,1015.47
614,614,29.17,0.45,1.5,rain,1015.44
615,615,29.64,0.43,1.66,rain,1015.41
616,616,30.11,0.42,1.82,rain,1015.37
617,617,30.04,0.42,2.05,rain,1015.32
618,618,29.96,0.43,2.36,rain,1015.26
619,619,29.89,0.43,2.73,rain,1015.2
620,620,29.81,0.44,3.13,rain,1015.14
621,621,30.33,0.41,3.39,rain,1015.07
622,622,30.84,0.37,3.66,rain,1015.01
623,623,31.36,0.34,3.94,rain,1014.94
624,624,31.87,0.31,4.23,rain,1014.87
625,625,31.88,0.31,3.74,rain,1014.8
626,626,31.89,0.31,3.27,rain,1014.74
627,627,31.9,0.31,2.85,rain,1014.67
628,628,31.91,0.32,2.49,rain,1014.61
629,629,31.66,0.34,2.9,rain,1014.56
630,630,31.41,0.36,3.31,rain,1014.51
631,631,31.16,0.38,3.73,rain,1014.47
632,632,30.91,0.41,4.15,rain,1014.42
633,633,30.66,0.41,3.95,rain,1014.41
634,634,30.41,0.41,3.75,rain,1014.39
635,635,30.16,0.41,3.55,rain,1014.38
636,636,29.91,0.41,3.35,rain,1014.36
637,637,29.24,0.44,3.14,rain,1014.39
638,638,28.57,0.47,2.95,rain,1014.41
639,639,27.91,0.5,2.76,rain,1014.43
640,640,27.24,0.54,2.59,rain,1014.45
641,641,26.78,0.57,2.42,rain,1014.5
642,642,26.32,0.6,2.26,rain,1014.55
643,643,25.86,0.63,2.11,rain,1014.6
644,644,25.39,0.66,1.98,rain,1014.65
645,645,25.02,0.69,1.64,rain,1014.72
646,646,24.63,0.72,1.31,rain,1014.79
647,647,24.26,0.75,0.99,rain,1014.86
648,648,23.87,0.78,0.69,rain,1014.93
649,649,23.87,0.78,0.47,rain,1015.0
650,650,23.87,0.77,0.33,rain,1015.07
651,651,23.87,0.77,0.37,rain,1015.15
652,652,23.87,0.76,0.55,rain,1015.22
653,653,23.47,0.77,0.3,rain,1015.28
654,654,23.06,0.78,0.11,rain,1015.33
655,655,22.66,0.78,0.25,rain,1015.39
656,656,22.64,0.76,0.47,rain,1015.45
657,657,22.73,0.76,0.8,rain,1015.48
658,658,22.83,0.77,1.18,rain,1015.5
659,659,22.93,0.77,1.56,rain,1015.53
660,660,23.03,0.77,1.96,rain,1015.55
661,661,23.24,0.75,1.88,rain,1015.55
662,662,23.45,0.74,1.81,rain,1015.55
663,663,23.66,0.72,1.77,rain,1015.54
664,664,23.87,0.71,1.74,rain,1015.54
665,665,23.91,0.71,1.9,rain,1015.51
666,666,23.96,0.71,2.1,rain,1015.47
667,667,23.99,0.72,2.33,rain,1015.44
668,668,24.03,0.72,2.59,rain,1015.41
669,669,23.99,0.72,2.69,rain,1015.35
670,670,23.95,0.71,2.84,rain,1015.29
671,671,23.91,0.71,3.04,rain,1015.24
672,672,23.87,0.71,3.29,rain,1015.18
673,673,24.19,0.68,2.52,rain,1015.11
674,674,24.52,0.66,1.85,rain,1015.04
675,675,24.84,0.64,1.41,rain,1014.97
676,676,25.17,0.61,1.44,rain,1014.9
677,677,25.39,0.6,1.25,rain,1014.84
678,678,25.61,0.59,1.42,rain,1014.77
679,679,25.83,0.57,1.83,rain,1014.71
680,680,26.04,0.56,2.38,rain,1014.64
681,681,25.98,0.6,1.57,rain,1014.6
682,682,25.92,0.63,1.58,rain,1014.55
683,683,25.86,0.67,2.4,rain,1014.5
684,684,25.8,0.71,3.5,rain,1014.46
685,685,25.66,0.72,3.71,rain,1014.45
686,686,25.52,0.74,3.93,rain,1014.43
687,687,25.38,0.75,4.14,rain,1014.42
688,688,25.24,0.76,4.35,rain,1014.4
689,689,25.02,0.76,4.32,rain,1014.42
690,690,24.79,0.77,4.3,rain,1014.44
691,691,24.56,0.77,4.27,rain,1014.46
692,692,24.33,0.77,4.25,rain,1014.48
693,693,24.22,0.77,4.01,rain,1014.54
694,694,24.1,0.78,3.78,rain,1014.59
695,695,23.99,0.78,3.55,rain,1014.64
696,696,23.87,0.79,3.32,rain,1014.69
697,697,23.64,0.79,3.16,rain,1014.76
698,698,23.4,0.8,3.01,rain,1014.83
699,699,23.17,0.8,2.89,rain,1014.9
700,700,22.93,0.81,2.8,rain,1014.97
701,701,22.0,0.81,2.38,rain,1015.04
702,702,21.07,0.81,2.04,rain,1015.11
703,703,20.13,0.81,1.82,rain,1015.18
704,704,19.2,0.81,1.77,rain,1015.26
705,705,19.89,0.82,1.39,rain,1015.31
706,706,20.57,0.82,1.15,rain,1015.37
707,707,21.26,0.82,1.14,rain,1015.43
708,708,20.4,0.86,1.51,rain,1015.01
709,709,20.36,0.88,1.26,rain,1015.04
710,710,20.32,0.89,1.02,rain,1015.08
711,711,20.28,0.9,0.81,rain,1015.11
712,712,20.24,0.92,0.67,rain,1015.14
713,713,20.81,0.88,0.84,rain,1015.19
714,714,21.38,0.85,1.01,rain,1015.23
715,715,21.94,0.82,1.18,rain,1015.28
716,716,22.51,0.79,1.35,rain,1015.32
717,717,22.86,0.78,1.31,rain,1015.37
718,718,23.19,0.76,1.35,rain,1015.41
719,719,23.53,0.75,1.45,rain,1015.45
720,720,23.87,0.74,1.61,rain,1015.49
721,721,24.12,0.72,1.7,rain,1015.52
722,722,24.37,0.69,1.81,rain,1015.54
723,723,24.62,0.66,1.95,rain,1015.56
724,724,24.87,0.64,2.1,rain,1015.59
725,725,25.24,0.63,2.2,rain,1015.59
726,726,25.61,0.63,2.45,rain,1015.58
727,727,25.98,0.63,2.8,rain,1015.58
728,728,26.34,0.62,3.22,rain,1015.58
729,729,26.36,0.62,3.4,rain,1015.54
730,730,26.37,0.62,3.58,rain,1015.51
731,731,26.38,0.62,3.76,rain,1015.48
732,732,26.38,0.61,3.94,rain,1015.44
733,733,26.74,0.59,4.01,rain,1015.39
734,734,27.09,0.57,4.09,rain,1015.33
735,735,27.45,0.54,4.16,rain,1015.27
736,736,27.81,0.52,4.23,rain,1015.22
737,737,27.93,0.52,4.15,rain,1015.15
738,738,28.05,0.52,4.08,rain,1015.08
739,739,28.17,0.52,4.01,rain,1015.01
740,740,28.29,0.53,3.95,rain,1014.94
741,741,28.18,0.53,4.2,rain,1014.87
742,742,28.08,0.54,4.47,rain,1014.81
743,743,27.97,0.54,4.77,rain,1014.74
744,744,27.87,0.55,5.08,rain,1014.68
745,745,27.87,0.55,5.11,rain,1014.63
746,746,27.87,0.55,5.15,rain,1014.59
747,747,27.87,0.55,5.19,rain,1014.54
748,748,27.87,0.55,5.23,rain,1014.5
749,749,27.71,0.56,4.82,rain,1014.48
750,750,27.54,0.58,4.43,rain,1014.47
751,751,27.39,0.59,4.04,rain,1014.45
752,752,27.23,0.6,3.66,rain,1014.44
753,753,27.02,0.61,3.59,rain,1014.46
754,754,26.8,0.61,3.52,rain,1014.48
755,755,26.59,0.62,3.45,rain,1014.5
756,756,26.37,0.62,3.39,rain,1014.52
757,757,25.87,0.65,2.94,rain,1014.57
758,758,25.37,0.68,2.49,rain,1014.62
759,759,24.87,0.71,2.04,rain,1014.68
760,760,24.36,0.74,1.59,rain,1014.73
761,761,24.26,0.77,1.58,rain,1014.8
762,762,24.14,0.79,1.6,rain,1014.87
763,763,24.04,0.82,1.64,rain,1014.94
764,764,23.93,0.84,1.69,rain,1015.01
765,765,23.68,0.84,1.48,rain,1015.08
766,766,23.43,0.85,1.29,rain,1015.15
767,767,23.18,0.85,1.1,rain,1015.22
768,768,22.93,0.85,0.93,rain,1015.29
769,769,22.69,0.86,0.82,rain,1015.35
770,770,22.44,0.87,0.73,rain,1015.41
771,771,22.19,0.88,0.68,rain,1015.47
772,772,24.88,0.74,0.79,rain,1015.53
773,773,25.01,0.74,1.03,rain,1015.55
774,774,25.14,0.74,1.32,rain,1015.58
775,775,25.27,0.74,1.65,rain,1015.6
776,776,25.39,0.73,1.98,rain,1015.63
777,777,25.81,0.71,2.08,rain,1015.62
778,778,26.23,0.69,2.28,rain,1015.62
779,779,26.64,0.67,2.56,rain,1015.62
780,780,27.06,0.65,2.9,rain,1015.61
781,781,27.23,0.64,3.31,rain,1015.58
782,782,27.41,0.63,3.73,rain,1015.55
783,783,27.58,0.62,4.16,rain,1015.51
784,784,27.75,0.61,4.6,rain,1015.48
785,785,27.76,0.62,4.64,rain,1015.42
786,786,27.77,0.63,4.7,rain,1015.36
787,787,27.79,0.63,4.76,rain,1015.31
788,788,27.8,0.64,4.82,rain,1015.25
789,789,27.8,0.64,4.73,rain,1015.18
790,790,27.8,0.64,4.63,rain,1015.11
791,791,27.8,0.65,4.54,rain,1015.04
792,792,27.8,0.65,4.46,rain,1014.97
793,793,27.68,0.65,4.28,rain,1014.91
794,794,27.56,0.65,4.1,rain,1014.84
795,795,27.44,0.65,3.93,rain,1014.78
796,796,27.33,0.65,3.76,rain,1014.71
797,797,27.47,0.65,3.84,rain,1014.67
798,798,27.61,0.65,3.93,rain,1014.62
799,799,27.74,0.65,4.03,rain,1014.58
800,800,27.88,0.65,4.13,rain,1014.53
801,801,27.53,0.65,4.01,rain,1014.52
802,802,27.18,0.66,3.88,rain,1014.5
803,803,26.84,0.67,3.77,rain,1014.49
804,804,26.49,0.67,3.65,rain,1014.48
805,805,26.24,0.68,3.43,rain,1014.5
806,806,25.99,0.69,3.21,rain,1014.52
807,807,25.74,0.7,2.99,rain,1014.54
808,808,25.49,0.71,2.77,rain,1014.56
809,809,25.29,0.73,2.72,rain,1014.61
810,810,25.08,0.74,2.67,rain,1014.66
811,811,24.88,0.75,2.63,rain,1014.71
812,812,24.68,0.76,2.6,rain,1014.77
813,813,24.48,0.78,2.45,rain,1014.83
814,814,24.28,0.79,2.29,rain,1014.9
815,815,24.08,0.81,2.14,rain,1014.97
816,816,23.87,0.82,1.98,rain,1015.04
817,817,23.63,0.82,1.62,rain,1015.12
818,818,23.38,0.82,1.38,rain,1015.19
819,819,23.13,0.82,1.34,rain,1015.26
820,820,22.88,0.82,1.5,rain,1015.33
821,821,22.63,0.83,1.51,rain,1015.39
822,822,22.38,0.85,1.64,rain,1015.45
823,823,22.13,0.86,1.86,rain,1015.51
824,824,25.22,0.72,1.72,rain,1015.61
825,825,25.59,0.71,1.88,rain,1015.64
826,826,25.96,0.69,2.07,rain,1015.66
827,827,26.34,0.66,2.41,rain,1015.66
828,828,26.72,0.64,2.78,rain,1015.65
829,829,27.1,0.61,3.15,rain,1015.65
830,830,27.62,0.58,3.59,rain,1015.61
831,831,27.76,0.58,3.71,rain,1015.58
832,832,27.89,0.58,3.87,rain,1015.55
833,833,28.02,0.58,4.06,rain,1015.51
834,834,27.96,0.59,4.04,rain,1015.46
835,835,27.89,0.59,4.05,rain,1015.4
836,836,27.82,0.6,4.07,rain,1015.34
837,837,27.75,0.61,4.12,rain,1015.28
838,838,27.75,0.61,3.97,rain,1015.21
839,839,27.75,0.61,3.84,rain,1015.15
840,840,27.75,0.61,3.72,rain,1015.08
841,841,27.89,0.6,3.68,rain,1014.88
842,842,27.96,0.59,3.71,rain,1014.81
843,843,28.02,0.59,3.76,rain,1014.75
844,844,27.96,0.6,3.61,rain,1014.7
845,845,27.89,0.61,3.46,rain,1014.66
846,846,27.82,0.62,3.32,rain,1014.61
847,847,27.51,0.63,3.26,rain,1014.55
848,848,27.26,0.64,3.35,rain,1014.54
849,849,27.01,0.64,3.43,rain,1014.52
850,850,26.77,0.65,3.52,rain,1014.51
851,851,26.26,0.67,3.29,rain,1014.53
852,852,25.76,0.69,3.09,rain,1014.55
853,853,25.26,0.72,2.92,rain,1014.57
854,854,24.76,0.74,2.79,rain,1014.6
855,855,24.69,0.74,2.46,rain,1014.65
856,856,24.62,0.74,2.14,rain,1014.7
857,857,24.55,0.75,1.82,rain,1014.75
858,858,23.86,0.8,1.03,rain,1014.94
859,859,23.55,0.83,0.94,rain,1015.01
860,860,23.24,0.85,1.0,rain,1015.08
861,861,22.99,0.85,0.63,rain,1015.15
862,862,22.74,0.85,0.63,rain,1015.23
863,863,22.5,0.85,1.0,rain,1015.3
864,864,22.25,0.85,1.66,rain,1015.43
865,865,22.25,0.85,1.84,rain,1015.49
866,866,22.25,0.85,2.02,rain,1015.54
867,867,24.09,0.73,1.13,rain,1015.6
868,868,24.63,0.71,1.12,rain,1015.63
869,869,25.17,0.69,1.11,rain,1015.65
870,870,25.72,0.67,1.11,rain,1015.67
871,871,26.74,0.61,1.94,rain,1015.69
872,872,26.99,0.6,2.49,rain,1015.69
873,873,27.24,0.58,3.07,rain,1015.68
874,874,27.41,0.58,2.89,rain,1015.65
875,875,27.57,0.58,2.77,rain,1015.62
876,876,27.73,0.58,2.71,rain,1015.58
877,877,27.9,0.58,2.63,rain,1015.49
878,878,27.9,0.58,2.6,rain,1015.43
879,879,27.9,0.58,2.62,rain,1015.38
880,880,27.9,0.58,2.7,rain,1015.32
881,881,28.15,0.58,2.78,rain,1015.25
882,882,28.41,0.57,2.88,rain,1015.18
883,883,28.66,0.56,3.0,rain,1015.11
884,884,28.91,0.55,3.13,rain,1015.04
885,885,28.91,0.55,3.26,rain,1014.97
886,886,28.91,0.55,3.39,rain,1014.91
887,887,28.91,0.55,3.53,rain,1014.84
888,888,27.76,0.59,3.98,rain,1014.69
889,889,27.19,0.6,4.15,rain,1014.65
890,890,26.61,0.62,4.32,rain,1014.6
891,891,26.68,0.62,4.04,rain,1014.59
892,892,26.76,0.62,3.76,rain,1014.57
893,893,26.83,0.61,3.48,rain,1014.56
894,894,26.65,0.63,2.77,rain,1014.57
895,895,26.4,0.64,2.35,rain,1014.59
896,896,26.15,0.66,1.96,rain,1014.61
897,897,25.9,0.68,1.6,rain,1014.63
898,898,25.55,0.69,1.53,rain,1014.68
899,899,25.19,0.71,1.46,rain,1014.74
900,900,24.84,0.72,1.39,rain,1014.79
901,901,24.48,0.73,1.31,rain,1014.84
902,902,24.42,0.76,1.38,rain,1014.91
903,903,24.36,0.78,1.55,rain,1014.98
904,904,24.3,0.81,1.8,rain,1015.05
905,905,23.88,0.85,1.47,rain,1015.26
906,906,23.69,0.85,1.18,rain,1015.33
907,907,23.52,0.86,0.9,rain,1015.41
908,908,23.36,0.87,0.7,rain,1015.46
909,909,23.19,0.88,0.67,rain,1015.52
910,910,23.04,0.88,0.81,rain,1015.58
911,911,24.24,0.73,2.1,rain,1015.64
912,912,24.78,0.7,1.82,rain,1015.66
913,913,25.32,0.68,1.55,rain,1015.68
914,914,25.86,0.65,1.29,rain,1015.71
915,915,26.41,0.63,1.04,rain,1015.73
916,916,26.61,0.61,0.94,rain,1015.73
917,917,26.82,0.58,1.17,rain,1015.72
918,918,27.03,0.56,1.59,rain,1015.72
919,919,27.43,0.54,2.56,rain,1015.65
920,920,27.53,0.54,2.86,rain,1015.62
921,921,27.62,0.54,3.19,rain,1015.58
922,922,27.73,0.54,3.26,rain,1015.52
923,923,27.85,0.54,3.36,rain,1015.47
924,924,27.96,0.54,3.48,rain,1015.41
925,925,28.16,0.55,3.48,rain,1015.28
926,926,28.24,0.55,3.37,rain,1015.21
927,927,28.33,0.55,3.32,rain,1015.14
928,928,28.41,0.55,3.32,rain,1015.07
929,929,28.53,0.54,3.38,rain,1015.01
930,930,28.66,0.53,3.46,rain,1014.94
931,931,28.78,0.53,3.53,rain,1014.88
932,932,28.91,0.52,3.6,rain,1014.81
933,933,28.78,0.53,3.58,rain,1014.77
934,934,28.66,0.54,3.56,rain,1014.72
935,935,28.53,0.55,3.56,rain,1014.68
936,936,28.01,0.56,3.55,rain,1014.61
937,937,27.82,0.56,3.54,rain,1014.59
938,938,27.62,0.56,3.53,rain,1014.58
939,939,27.12,0.58,3.25,rain,1014.6
940,940,26.63,0.6,2.95,rain,1014.62
941,941,26.13,0.63,2.67,rain,1014.65
942,942,25.44,0.67,2.1,rain,1014.72
943,943,25.25,0.69,1.9,rain,1014.77
944,944,25.07,0.7,1.78,rain,1014.82
945,945,24.88,0.72,1.77,rain,1014.87
946,946,24.78,0.75,1.73,rain,1014.94
947,947,24.69,0.77,1.73,rain,1015.01
948,948,24.6,0.8,1.78,rain,1015.08
949,949,24.51,0.82,1.88,rain,1015.15
950,950,24.51,0.81,1.86,rain,1015.23
951,951,24.51,0.81,1.85,rain,1015.3
952,952,24.51,0.8,1.86,rain,1015.37
953,953,24.01,0.82,2.07,rain,1015.56
954,954,23.76,0.84,2.18,rain,1015.61
955,955,24.16,0.77,1.72,rain,1015.77
956,956,24.19,0.77,1.72,rain,1015.76
957,957,24.22,0.76,1.74,rain,1015.76
958,958,24.24,0.76,1.77,rain,1015.75
959,959,24.27,0.76,1.82,rain,1015.75
960,960,25.22,0.73,1.63,rain,1015.5
961,961,25.19,0.74,1.82,rain,1015.44
962,962,25.16,0.75,2.04,rain,1015.38
963,963,25.16,0.75,1.9,rain,1015.31
964,964,25.16,0.75,1.79,rain,1015.24
965,965,25.16,0.75,1.71,rain,1015.17
966,966,24.99,0.76,1.52,rain,1015.04
967,967,24.82,0.77,1.38,rain,1014.98
968,968,24.66,0.78,1.26,rain,1014.91
969,969,24.48,0.78,1.15,rain,1014.85
970,970,24.48,0.78,1.24,rain,1014.8
971,971,24.48,0.78,1.32,rain,1014.76
972,972,24.48,0.78,1.41,rain,1014.71
973,973,24.48,0.78,1.5,rain,1014.67
974,974,24.51,0.78,1.11,rain,1014.65
975,975,24.54,0.78,1.06,rain,1014.64
976,976,24.56,0.78,1.38,rain,1014.63
977,977,24.33,0.8,2.11,rain,1014.66
978,978,24.21,0.81,2.23,rain,1014.68
979,979,24.08,0.82,2.35,rain,1014.7
980,980,23.92,0.83,2.17,rain,1014.75
981,981,23.75,0.85,2.0,rain,1014.81
982,982,23.58,0.86,1.82,rain,1014.86
983,983,23.37,0.88,1.73,rain,1014.98
984,984,23.32,0.88,1.89,rain,1015.05
985,985,23.28,0.89,2.11,rain,1015.12
986,986,23.23,0.89,2.36,rain,1015.19
987,987,23.09,0.89,2.44,rain,1015.26
988,988,22.96,0.9,2.6,rain,1015.33
989,989,22.82,0.9,2.83,rain,1015.41
990,990,22.68,0.91,3.12,rain,1015.48
991,0,22.48,0.9,2.91,rain,1015.53
992,1,22.28,0.9,2.75,rain,1015.59
993,2,22.08,0.89,2.65,rain,1015.65
994,3,21.25,0.93,3.2,rain,1015.71
995,4,21.56,0.91,3.07,rain,1015.73
996,5,21.87,0.89,2.95,rain,1015.75
997,6,22.18,0.88,2.82,rain,1015.78
998,7,22.73,0.86,2.79,rain,1015.8
999,8,22.98,0.86,2.9,rain,1015.79
1000,9,23.23,0.85,3.01,rain,1015.79
1001,10,23.47,0.85,3.14,rain,1015.78
1002,11,23.92,0.83,3.02,rain,1015.75
1003,12,24.36,0.81,2.91,rain,1015.72
1004,13,24.8,0.79,2.82,rain,1015.68
1005,14,25.24,0.77,2.74,rain,1015.65
1006,15,25.5,0.76,2.69,rain,1015.59
1007,16,25.75,0.74,2.64,rain,1015.53
1008,17,26.01,0.73,2.6,rain,1015.47
1009,18,26.57,0.68,2.21,rain,1015.28
1010,19,26.72,0.67,2.05,rain,1015.21
1011,20,26.88,0.65,1.9,rain,1015.14
1012,21,26.82,0.65,1.98,rain,1015.07
1013,22,26.76,0.66,2.15,rain,1015.01
1014,23,26.7,0.66,2.38,rain,1014.94
1015,24,26.25,0.67,2.79,rain,1014.83
1016,25,25.87,0.68,2.91,rain,1014.79
1017,26,25.48,0.69,3.03,rain,1014.74
1018,27,25.09,0.7,3.15,rain,1014.7
1019,28,24.67,0.73,2.44,rain,1014.69
1020,29,24.24,0.76,1.96,rain,1014.67
1021,30,23.82,0.79,1.89,rain,1014.66
1022,31,23.4,0.82,2.26,rain,1014.65
1023,32,23.11,0.83,2.08,rain,1014.67
1024,33,22.83,0.85,1.92,rain,1014.69
1025,34,22.54,0.86,1.79,rain,1014.71
1026,35,21.76,0.9,1.54,rain,1014.84
1027,36,21.51,0.91,1.51,rain,1014.89
1028,37,21.25,0.93,1.51,rain,1014.94
1029,38,21.34,0.91,1.61,rain,1015.01
1030,39,21.43,0.89,1.71,rain,1015.08
1031,40,21.53,0.87,1.81,rain,1015.15
1032,41,21.54,0.85,2.25,rain,1015.3
1033,42,21.48,0.85,2.61,rain,1015.37
1034,43,21.41,0.85,2.98,rain,1015.44
1035,44,21.34,0.85,3.37,rain,1015.51
1036,45,21.48,0.84,3.21,rain,1015.57
1037,46,21.61,0.84,3.11,rain,1015.63
1038,47,21.75,0.84,3.05,rain,1015.68
1039,48,24.63,0.72,1.39,rain,1015.79
1040,49,25.13,0.71,0.97,rain,1015.81
1041,50,25.63,0.7,0.57,rain,1015.83
1042,51,26.13,0.65,0.42,rain,1015.83
1043,52,26.63,0.61,0.6,rain,1015.82
1044,53,27.12,0.57,0.93,rain,1015.82
1045,54,27.71,0.53,1.46,rain,1015.78
1046,55,27.79,0.53,1.83,rain,1015.75
1047,56,27.87,0.53,2.31,rain,1015.71
1048,57,27.96,0.53,2.85,rain,1015.68
1049,58,27.82,0.53,2.77,rain,1015.62
1050,59,27.69,0.54,2.73,rain,1015.56
1051,60,27.56,0.54,2.72,rain,1015.5
1052,61,27.43,0.55,2.75,rain,1015.45
1053,62,27.38,0.55,2.62,rain,1015.38
1054,63,27.33,0.56,2.54,rain,1015.31
1055,64,27.28,0.56,2.52,rain,1015.24
1056,65,27.14,0.59,3.0,rain,1015.04
1057,66,27.1,0.6,3.35,rain,1014.97
1058,67,27.06,0.61,3.76,rain,1014.91
1059,68,26.9,0.63,3.52,rain,1014.86
1060,69,26.74,0.64,3.3,rain,1014.82
1061,70,26.59,0.65,3.09,rain,1014.78
1062,71,26.09,0.69,2.67,rain,1014.72
1063,72,25.74,0.71,2.58,rain,1014.71
1064,73,25.41,0.73,2.63,rain,1014.69
1065,74,25.06,0.75,2.83,rain,1014.68
1066,75,24.88,0.75,2.36,rain,1014.7
1067,76,24.69,0.76,1.89,rain,1014.72
1068,77,24.51,0.76,1.43,rain,1014.75
1069,78,24.33,0.76,0.98,rain,1014.77
1070,79,24.19,0.78,0.88,rain,1014.82
1071,80,24.06,0.79,0.82,rain,1014.87
1072,81,23.93,0.81,0.8,rain,1014.93
1073,82,23.21,0.84,0.76,rain,1015.12
1074,83,22.91,0.85,0.77,rain,1015.19
1075,84,22.61,0.85,0.83,rain,1015.26
1076,85,22.52,0.85,0.83,rain,1015.33
1077,86,22.43,0.85,0.83,rain,1015.4
1078,87,22.34,0.85,0.85,rain,1015.47
1079,88,22.0,0.86,0.91,rain,1015.6
1080,89,21.75,0.88,0.96,rain,1015.66
1081,90,21.5,0.89,1.01,rain,1015.72
1082,91,23.41,0.78,2.52,rain,1015.77
1083,92,24.16,0.74,2.39,rain,1015.8
1084,93,24.91,0.7,2.28,rain,1015.82
1085,94,25.66,0.66,2.18,rain,1015.84
1086,95,26.81,0.61,1.06,rain,1015.86
1087,96,27.01,0.6,1.06,rain,1015.85
1088,97,27.21,0.6,1.5,rain,1015.85
1089,98,27.42,0.58,1.88,rain,1015.81
1090,99,27.62,0.56,2.25,rain,1015.78
1091,100,27.82,0.54,2.63,rain,1015.74
1092,101,28.09,0.54,3.17,rain,1015.65
1093,102,28.16,0.55,3.34,rain,1015.59
1094,103,28.22,0.56,3.51,rain,1015.53
1095,104,28.29,0.57,3.69,rain,1015.48
1096,105,28.29,0.57,3.65,rain,1015.41
1097,106,28.29,0.57,3.62,rain,1015.34
1098,107,28.29,0.56,3.59,rain,1015.27
1099,108,28.29,0.56,3.56,rain,1015.2
1100,109,28.18,0.56,3.64,rain,1015.13
1101,110,28.06,0.56,3.72,rain,1015.07
1102,111,27.95,0.56,3.8,rain,1015.0
1103,112,27.7,0.58,3.89,rain,1014.85
1104,113,27.63,0.59,3.9,rain,1014.81
1105,114,27.57,0.6,3.92,rain,1014.76
1106,115,27.32,0.61,3.67,rain,1014.75
1107,116,27.06,0.62,3.42,rain,1014.74
1108,117,26.81,0.63,3.18,rain,1014.72
1109,118,26.17,0.66,2.66,rain,1014.73
1110,119,25.79,0.68,2.39,rain,1014.76
1111,120,25.41,0.7,2.13,rain,1014.78
1112,121,25.02,0.72,1.89,rain,1014.8
1113,122,24.71,0.74,1.94,rain,1014.85
1114,123,24.38,0.76,2.0,rain,1014.91
1115,124,24.07,0.77,2.05,rain,1014.96
1116,125,23.75,0.79,2.11,rain,1015.01
1117,126,23.53,0.8,1.65,rain,1015.08
1118,127,23.31,0.81,1.19,rain,1015.15
1119,128,23.09,0.81,0.75,rain,1015.22
1120,129,22.57,0.84,0.22,rain,1015.44
1121,130,22.41,0.84,0.44,rain,1015.51
1122,131,22.25,0.85,0.68,rain,1015.58
1123,132,22.0,0.86,0.96,rain,1015.64
1124,133,21.75,0.87,1.25,rain,1015.69
1125,134,21.5,0.88,1.54,rain,1015.75
1126,135,23.41,0.77,1.41,rain,1015.8
1127,136,24.05,0.74,1.32,rain,1015.83
1128,137,24.68,0.7,1.27,rain,1015.85
1129,138,25.32,0.66,1.28,rain,1015.87
1130,139,25.96,0.62,1.33,rain,1015.9
1131,140,26.21,0.61,1.26,rain,1015.89
1132,141,26.45,0.59,1.69,rain,1015.89
1133,142,26.7,0.58,2.35,rain,1015.88
1134,143,27.12,0.57,3.17,rain,1015.81
1135,144,27.21,0.57,3.21,rain,1015.77
1136,145,27.3,0.57,3.25,rain,1015.74
1137,146,27.37,0.58,3.27,rain,1015.68
1138,147,27.43,0.58,3.29,rain,1015.62
1139,148,27.5,0.58,3.3,rain,1015.56
1140,149,27.57,0.59,3.4,rain,1015.44
1141,150,27.57,0.59,3.5,rain,1015.37
1142,151,27.57,0.6,3.63,rain,1015.3
1143,152,27.57,0.6,3.79,rain,1015.23
1144,153,27.43,0.61,3.82,rain,1015.16
1145,154,27.3,0.62,3.86,rain,1015.1
1146,155,27.16,0.63,3.9,rain,1015.03
1147,156,27.03,0.64,3.94,rain,1014.97
1148,157,26.96,0.64,3.85,rain,1014.92
1149,158,26.89,0.65,3.77,rain,1014.88
1150,159,26.83,0.65,3.68,rain,1014.84
1151,160,26.39,0.68,3.58,rain,1014.77
1152,161,26.21,0.69,3.57,rain,1014.76
1153,162,26.02,0.7,3.55,rain,1014.74
1154,163,25.82,0.71,3.29,rain,1014.77
